"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 04, 2016","0.00663","0.00662","0.00697","0.00658","0.05K","0.15%"
"Feb 03, 2016","0.00662","0.00699","0.00699","0.00662","0.26K","-5.24%"
"Feb 02, 2016","0.00699","0.00670","0.00699","0.00647","0.29K","4.36%"
"Feb 01, 2016","0.00670","0.00615","0.00670","0.00530","5.83K","8.82%"
"Jan 31, 2016","0.00615","0.00633","0.00660","0.00578","18.27K","-2.78%"
"Jan 30, 2016","0.00633","0.00692","0.00785","0.00620","20.52K","-8.53%"
"Jan 29, 2016","0.00692","0.00580","0.00785","0.00580","5.03K","19.41%"
"Jan 28, 2016","0.00580","0.00651","0.00685","0.00577","0.67K","-11.00%"
"Jan 27, 2016","0.00651","0.00565","0.00695","0.00565","147.09K","15.18%"
"Jan 26, 2016","0.00565","0.00510","0.00565","0.00500","27.47K","10.84%"
"Jan 25, 2016","0.00510","0.00512","0.00512","0.00510","15.25K","-0.43%"
"Jan 24, 2016","0.00512","0.00512","0.00520","0.00499","6.95K","0.00%"
"Jan 23, 2016","0.00512","0.00523","0.00523","0.00512","13.45K","-2.12%"
"Jan 22, 2016","0.00523","0.00524","0.00524","0.00499","2.81K","-0.19%"
"Jan 21, 2016","0.00524","0.00543","0.00562","0.00524","4.00K","-3.53%"
"Jan 20, 2016","0.00543","0.00525","0.00543","0.00525","17.00K","3.58%"
"Jan 19, 2016","0.00525","0.00511","0.00528","0.00511","0.96K","2.64%"
"Jan 18, 2016","0.00511","0.00492","0.00543","0.00492","0.11K","3.93%"
"Jan 17, 2016","0.00492","0.00489","0.00492","0.00489","0.64K","0.51%"
"Jan 16, 2016","0.00489","0.00513","0.00513","0.00465","3.10K","-3.13%"
"Jan 15, 2016","0.00505","0.00479","0.00505","0.00479","23.97K","5.43%"
"Jan 14, 2016","0.00479","0.00505","0.00505","0.00401","0.87K","-5.15%"
"Jan 13, 2016","0.00505","0.00505","0.00505","0.00505","0.20K","0.00%"
"Jan 12, 2016","0.00505","0.00401","0.00505","0.00401","-","26.01%"
"Jan 11, 2016","0.00401","0.00540","0.00540","0.00401","0.04K","-25.74%"
"Jan 10, 2016","0.00540","0.00540","0.00540","0.00540","-","35.00%"
"Jan 09, 2016","0.00400","0.00500","0.00550","0.00400","0.02K","-20.00%"
"Jan 08, 2016","0.00500","0.00500","0.00560","0.00500","11.73K","0.00%"
"Jan 07, 2016","0.00500","0.00500","0.00564","0.00500","13.74K","0.00%"
"Jan 06, 2016","0.00500","0.00500","0.00550","0.00500","2.15K","0.00%"
"Jan 05, 2016","0.00500","0.00510","0.00540","0.00500","-","-1.96%"
"Jan 04, 2016","0.00510","0.00520","0.00535","0.00510","-","-1.92%"
"Jan 03, 2016","0.00520","0.00513","0.00540","0.00500","0.02K","1.46%"
"Jan 02, 2016","0.00513","0.00513","0.00513","0.00500","0.50K","-6.82%"
"Jan 01, 2016","0.00550","0.00520","0.00550","0.00513","-","5.67%"
"Dec 31, 2015","0.00520","0.00535","0.00535","0.00510","0.20K","-2.71%"
"Dec 30, 2015","0.00535","0.00526","0.00535","0.00516","9.64K","1.81%"
"Dec 29, 2015","0.00526","0.00520","0.00540","0.00501","0.01K","7.24%"
"Dec 28, 2015","0.00490","0.00510","0.00510","0.00490","1.74K","-3.92%"
"Dec 27, 2015","0.00510","0.00510","0.00510","0.00510","-","-12.07%"
"Dec 26, 2015","0.00580","0.00570","0.00580","0.00500","5.00K","-13.36%"
"Dec 25, 2015","0.00669","0.00588","0.00669","0.00588","1.73K","40.93%"
"Dec 24, 2015","0.00475","0.00560","0.00560","0.00475","-","-15.18%"
"Dec 23, 2015","0.00560","0.00519","0.00560","0.00504","10.00K","0.00%"
"Dec 22, 2015","0.00560","0.00511","0.00560","0.00472","0.72K","9.63%"
"Dec 21, 2015","0.00511","0.00500","0.00511","0.00480","10.63K","4.24%"
"Dec 20, 2015","0.00490","0.00500","0.00500","0.00490","14.29K","-10.91%"
"Dec 19, 2015","0.00550","0.00550","0.00550","0.00550","0.00K","1.85%"
"Dec 18, 2015","0.00540","0.00559","0.00559","0.00490","5.74K","-3.57%"
"Dec 17, 2015","0.00560","0.00580","0.00580","0.00560","1.56K","-6.67%"
"Dec 16, 2015","0.00600","0.00425","0.00600","0.00425","115.80K","26.32%"
"Dec 15, 2015","0.00475","0.00580","0.00610","0.00475","505.07K","-18.10%"
"Dec 14, 2015","0.00580","0.00590","0.00700","0.00580","63.23K","-1.69%"
"Dec 13, 2015","0.00590","0.00613","0.00656","0.00590","0.17K","-3.77%"
"Dec 12, 2015","0.00613","0.00700","0.00700","0.00609","9.14K","2.18%"
"Dec 11, 2015","0.00600","0.00650","0.00700","0.00600","70.06K","-7.66%"
"Dec 10, 2015","0.00650","0.00735","0.01000","0.00450","29.21K","-11.59%"
"Dec 09, 2015","0.00735","0.00624","0.00825","0.00583","29.76K","17.79%"
"Dec 08, 2015","0.00624","0.00450","0.00624","0.00450","14.42K","38.67%"
"Dec 07, 2015","0.00450","0.00475","0.00495","0.00450","1.08K","-5.26%"
"Dec 06, 2015","0.00475","0.00425","0.00480","0.00425","26.44K","11.76%"
"Dec 05, 2015","0.00425","0.00480","0.00480","0.00425","8.47K","-11.44%"
"Dec 04, 2015","0.00480","0.00410","0.00480","0.00410","34.40K","17.05%"
"Dec 03, 2015","0.00410","0.00415","0.00425","0.00400","8.84K","-1.20%"
"Dec 02, 2015","0.00415","0.00402","0.00415","0.00380","0.80K","3.23%"
"Dec 01, 2015","0.00402","0.00390","0.00410","0.00390","20.93K","0.50%"
"Nov 30, 2015","0.00400","0.00400","0.00440","0.00400","15.73K","0.00%"
"Nov 29, 2015","0.00400","0.00400","0.00400","0.00400","-","0.00%"
"Nov 28, 2015","0.00400","0.00400","0.00400","0.00400","5.72K","0.00%"
"Nov 27, 2015","0.00400","0.00407","0.00408","0.00400","0.00K","-1.62%"
"Nov 26, 2015","0.00407","0.00420","0.00437","0.00407","9.31K","-3.19%"
"Nov 25, 2015","0.00420","0.00437","0.00437","0.00420","0.00K","-0.14%"
"Nov 24, 2015","0.00421","0.00440","0.00440","0.00420","-","-4.34%"
"Nov 23, 2015","0.00440","0.00425","0.00440","0.00424","2.38K","1.62%"
"Nov 22, 2015","0.00433","0.00430","0.00433","0.00430","0.34K","6.63%"
"Nov 21, 2015","0.00406","0.00427","0.00427","0.00406","0.54K","-7.56%"
"Nov 20, 2015","0.00439","0.00439","0.00439","0.00439","-","-0.20%"
"Nov 19, 2015","0.00440","0.00410","0.00440","0.00400","-","7.29%"
"Nov 18, 2015","0.00410","0.00430","0.00440","0.00410","0.38K","-6.82%"
"Nov 17, 2015","0.00440","0.00440","0.00440","0.00440","8.34K","2.14%"
"Nov 16, 2015","0.00431","0.00417","0.00432","0.00413","6.33K","3.26%"
"Nov 15, 2015","0.00417","0.00432","0.00450","0.00414","16.28K","-13.08%"
"Nov 14, 2015","0.00480","0.00480","0.00480","0.00480","5.61K","10.60%"
"Nov 13, 2015","0.00434","0.00436","0.00447","0.00429","4.09K","-13.20%"
"Nov 12, 2015","0.00500","0.00470","0.00500","0.00470","4.78K","6.38%"
"Nov 11, 2015","0.00470","0.00400","0.00470","0.00400","6.07K","8.05%"
"Nov 10, 2015","0.00435","0.00435","0.00435","0.00435","7.98K","8.75%"
"Nov 09, 2015","0.00400","0.00470","0.00470","0.00400","-","0.00%"
"Nov 08, 2015","0.00400","0.00445","0.00450","0.00400","0.47K","-10.11%"
"Nov 07, 2015","0.00445","0.00400","0.00445","0.00400","6.06K","0.79%"
"Nov 06, 2015","0.00441","0.00428","0.00458","0.00420","7.28K","7.68%"
"Nov 05, 2015","0.00410","0.00450","0.00550","0.00410","12.49K","-8.89%"
"Nov 04, 2015","0.00450","0.00480","0.00553","0.00440","41.42K","-11.76%"
"Nov 03, 2015","0.00510","0.00505","0.00525","0.00505","9.89K","13.33%"
"Nov 02, 2015","0.00450","0.00475","0.00490","0.00450","3.06K","-10.59%"
"Nov 01, 2015","0.00503","0.00503","0.00503","0.00503","-","0.00%"
"Oct 31, 2015","0.00503","0.00525","0.00525","0.00503","1.14K","-4.12%"
"Oct 30, 2015","0.00525","0.00463","0.00525","0.00463","42.84K","31.13%"
"Oct 29, 2015","0.00400","0.00445","0.00550","0.00400","25.06K","-9.94%"
"Oct 28, 2015","0.00445","0.00479","0.00479","0.00445","2.83K","-7.28%"
"Oct 27, 2015","0.00479","0.00510","0.00510","0.00444","-","-6.00%"
"Oct 26, 2015","0.00510","0.00449","0.00510","0.00449","0.20K","13.54%"
"Oct 25, 2015","0.00449","0.00460","0.00510","0.00449","0.11K","-2.35%"
"Oct 24, 2015","0.00460","0.00460","0.00550","0.00460","-","0.00%"
"Oct 23, 2015","0.00460","0.00450","0.00465","0.00450","-","2.40%"
"Oct 22, 2015","0.00449","0.00460","0.00550","0.00449","0.83K","-2.35%"
"Oct 21, 2015","0.00460","0.00480","0.00480","0.00460","0.91K","-4.17%"
"Oct 20, 2015","0.00480","0.00508","0.00508","0.00453","0.09K","-5.53%"
"Oct 19, 2015","0.00508","0.00503","0.00553","0.00503","0.27K","1.07%"
"Oct 18, 2015","0.00503","0.00505","0.00506","0.00503","0.07K","-0.48%"
"Oct 17, 2015","0.00505","0.00541","0.00560","0.00505","1.86K","-6.67%"
"Oct 16, 2015","0.00541","0.00541","0.00541","0.00541","0.23K","7.15%"
"Oct 15, 2015","0.00505","0.00501","0.00522","0.00501","0.01K","0.90%"
"Oct 14, 2015","0.00501","0.00540","0.00560","0.00501","-","-7.30%"
"Oct 13, 2015","0.00540","0.00550","0.00560","0.00540","2.16K","-1.82%"
"Oct 12, 2015","0.00550","0.00525","0.00650","0.00524","-","4.74%"
"Oct 11, 2015","0.00525","0.00525","0.00700","0.00525","-","-36.35%"
"Oct 10, 2015","0.00825","0.00504","0.00825","0.00504","0.00K","50.00%"
"Oct 09, 2015","0.00550","0.00510","0.00825","0.00500","1.90K","7.84%"
"Oct 08, 2015","0.00510","0.00550","0.00550","0.00510","-","-7.27%"
"Oct 07, 2015","0.00550","0.00559","0.00580","0.00550","2.98K","-5.14%"
"Oct 06, 2015","0.00580","0.00590","0.00590","0.00570","0.09K","-1.73%"
"Oct 05, 2015","0.00590","0.00501","0.00590","0.00444","-","17.88%"
"Oct 04, 2015","0.00501","0.00510","0.00510","0.00501","-","-4.67%"
"Oct 03, 2015","0.00525","0.00580","0.00639","0.00525","-","-9.48%"
"Oct 02, 2015","0.00580","0.00649","0.00649","0.00580","-","10.48%"
"Oct 01, 2015","0.00525","0.00550","0.00550","0.00525","-","-4.99%"
"Sep 30, 2015","0.00553","0.00553","0.00553","0.00553","-","0.00%"
"Sep 29, 2015","0.00553","0.00590","0.00650","0.00553","0.88K","-6.35%"
"Sep 28, 2015","0.00590","0.00725","0.00725","0.00582","-","6.02%"
"Sep 27, 2015","0.00557","0.00557","0.00557","0.00557","-","-15.62%"
"Sep 26, 2015","0.00660","0.00661","0.00661","0.00660","0.33K","-12.05%"
"Sep 25, 2015","0.00750","0.00670","0.00750","0.00660","-","11.94%"
"Sep 24, 2015","0.00670","0.00680","0.00680","0.00670","1.04K","-10.65%"
"Sep 23, 2015","0.00750","0.00720","0.00750","0.00660","-","4.15%"
"Sep 22, 2015","0.00720","0.00750","0.00750","0.00720","-","-5.26%"
"Sep 21, 2015","0.00760","0.00750","0.00770","0.00750","0.79K","5.56%"
"Sep 20, 2015","0.00720","0.00770","0.00770","0.00720","1.25K","-6.49%"
"Sep 19, 2015","0.00770","0.00725","0.00770","0.00725","-","6.21%"
"Sep 18, 2015","0.00725","0.00760","0.00770","0.00725","-","-4.61%"
"Sep 17, 2015","0.00760","0.00740","0.00778","0.00740","-","2.70%"
"Sep 16, 2015","0.00740","0.00800","0.00800","0.00740","-","-7.50%"
"Sep 15, 2015","0.00800","0.00725","0.00800","0.00725","-","10.34%"
"Sep 14, 2015","0.00725","0.00800","0.00800","0.00725","-","-2.82%"
"Sep 13, 2015","0.00746","0.00755","0.00800","0.00746","-","-1.19%"
"Sep 12, 2015","0.00755","0.00790","0.00790","0.00755","2.35K","-4.43%"
"Sep 11, 2015","0.00790","0.00770","0.00790","0.00770","1.87K","2.60%"
"Sep 10, 2015","0.00770","0.00850","0.00850","0.00750","0.01K","-9.41%"
"Sep 09, 2015","0.00850","0.00800","0.00850","0.00800","-","6.25%"
"Sep 08, 2015","0.00800","0.00800","0.00800","0.00800","-","0.00%"
"Sep 07, 2015","0.00800","0.00759","0.00800","0.00709","-","5.39%"
"Sep 06, 2015","0.00759","0.00800","0.00800","0.00700","0.10K","-5.13%"
"Sep 05, 2015","0.00800","0.00871","0.00871","0.00700","0.00K","-16.11%"
"Sep 04, 2015","0.00954","0.00954","0.00954","0.00954","-","0.00%"
"Sep 03, 2015","0.00954","0.00954","0.00954","0.00954","-","9.47%"
"Sep 02, 2015","0.00871","0.00690","0.00871","0.00690","-","-8.65%"
"Sep 01, 2015","0.00954","0.00551","0.00954","0.00551","0.00K","38.18%"
"Aug 31, 2015","0.00690","0.00873","0.00873","0.00690","-","-20.95%"
"Aug 30, 2015","0.00873","0.00873","0.00873","0.00873","-","0.00%"
"Aug 29, 2015","0.00873","0.00670","0.00873","0.00670","-","58.50%"
"Aug 28, 2015","0.00551","0.00815","0.00954","0.00551","-","-37.05%"
"Aug 27, 2015","0.00875","0.00875","0.00875","0.00875","-","0.00%"
"Aug 26, 2015","0.00875","0.00670","0.00875","0.00670","-","30.60%"
"Aug 25, 2015","0.00670","0.00800","0.00800","0.00670","-","-16.25%"
"Aug 24, 2015","0.00800","0.00700","0.00800","0.00700","-","14.29%"
"Aug 23, 2015","0.00700","0.00801","0.00801","0.00700","-","-12.61%"
"Aug 22, 2015","0.00801","0.00797","0.00875","0.00797","-","0.51%"
"Aug 21, 2015","0.00797","0.00875","0.00875","0.00778","-","-8.93%"
"Aug 20, 2015","0.00875","0.00778","0.00875","0.00778","-","12.50%"
"Aug 19, 2015","0.00778","0.00875","0.00875","0.00778","-","-11.11%"
"Aug 18, 2015","0.00875","0.00850","0.00875","0.00850","0.36K","2.94%"
"Aug 17, 2015","0.00850","0.00900","0.00900","0.00825","-","-5.55%"
"Aug 16, 2015","0.00900","0.00801","0.00900","0.00801","-","12.35%"
"Aug 15, 2015","0.00801","0.00801","0.00801","0.00801","-","0.00%"
"Aug 14, 2015","0.00801","0.00850","0.00850","0.00801","-","-5.76%"
"Aug 13, 2015","0.00850","0.00850","0.00850","0.00850","-","6.12%"
"Aug 12, 2015","0.00801","0.00850","0.00850","0.00801","-","-5.76%"
"Aug 11, 2015","0.00850","0.00918","0.00918","0.00850","-","-7.41%"
"Aug 10, 2015","0.00918","0.00870","0.00918","0.00870","0.28K","5.52%"
"Aug 09, 2015","0.00870","0.00900","0.00910","0.00860","-","-3.33%"
"Aug 08, 2015","0.00900","0.00801","0.00930","0.00801","-","12.32%"
"Aug 07, 2015","0.00801","0.00801","0.00801","0.00801","-","0.00%"
"Aug 06, 2015","0.00801","0.00801","0.00801","0.00801","-","-6.86%"
"Aug 05, 2015","0.00860","0.00820","0.00860","0.00820","1.00K","4.88%"
"Aug 04, 2015","0.00820","0.00850","0.00860","0.00820","-","-3.53%"
"Aug 03, 2015","0.00850","0.00850","0.00850","0.00850","-","0.00%"
"Aug 02, 2015","0.00850","0.00841","0.00850","0.00801","-","1.07%"
"Aug 01, 2015","0.00841","0.00860","0.00860","0.00841","-","-2.21%"
"Jul 31, 2015","0.00860","0.00801","0.00860","0.00801","-","-1.15%"
"Jul 30, 2015","0.00870","0.00875","0.00875","0.00870","-","-0.57%"
"Jul 29, 2015","0.00875","0.00875","0.00875","0.00875","-","0.00%"
"Jul 28, 2015","0.00875","0.00790","0.00880","0.00790","-","10.76%"
"Jul 27, 2015","0.00790","0.00830","0.00860","0.00790","-","-4.82%"
"Jul 26, 2015","0.00830","0.00770","0.00830","0.00760","-","7.79%"
"Jul 25, 2015","0.00770","0.00750","0.00820","0.00750","-","2.67%"
"Jul 24, 2015","0.00750","0.00760","0.00780","0.00750","-","-1.32%"
"Jul 23, 2015","0.00760","0.00760","0.00760","0.00760","0.00K","-7.32%"
"Jul 22, 2015","0.00820","0.00844","0.00844","0.00820","-","-2.82%"
"Jul 21, 2015","0.00844","0.00844","0.00844","0.00710","-","-0.07%"
"Jul 20, 2015","0.00844","0.00790","0.00849","0.00790","-","6.89%"
"Jul 19, 2015","0.00790","0.00800","0.00800","0.00790","-","-1.25%"
"Jul 18, 2015","0.00800","0.00790","0.00860","0.00790","-","1.27%"
"Jul 17, 2015","0.00790","0.00790","0.00790","0.00790","-","0.00%"
"Jul 16, 2015","0.00790","0.00880","0.00880","0.00790","-","-10.23%"
"Jul 15, 2015","0.00880","0.00880","0.00880","0.00880","-","0.00%"
"Jul 14, 2015","0.00880","0.00810","0.00880","0.00790","-","8.64%"
"Jul 13, 2015","0.00810","0.00825","0.00880","0.00810","-","-1.83%"
"Jul 12, 2015","0.00825","0.00825","0.00898","0.00825","0.85K","0.00%"
"Jul 11, 2015","0.00825","0.00898","0.00898","0.00825","-","-8.10%"
"Jul 10, 2015","0.00898","0.00840","0.00970","0.00556","-","6.87%"
"Jul 09, 2015","0.00840","0.00970","0.00970","0.00840","2.00K","-13.40%"
"Jul 08, 2015","0.00970","0.00920","0.00970","0.00920","3.95K","5.43%"
"Jul 07, 2015","0.00920","0.01025","0.01025","0.00880","0.01K","-10.24%"
"Jul 06, 2015","0.01025","0.00885","0.01025","0.00885","1.18K","15.82%"
"Jul 05, 2015","0.00885","0.01090","0.01090","0.00880","0.01K","-18.81%"
"Jul 04, 2015","0.01090","0.01100","0.01496","0.01070","-","-0.91%"
"Jul 03, 2015","0.01100","0.01135","0.01497","0.00950","-","-3.08%"
"Jul 02, 2015","0.01135","0.01135","0.01135","0.00842","-","0.00%"
"Jul 01, 2015","0.01135","0.01100","0.01135","0.01100","0.22K","3.18%"
"Jun 30, 2015","0.01100","0.01146","0.01168","0.00840","-","-4.01%"
"Jun 29, 2015","0.01146","0.01180","0.01180","0.01145","-","-2.88%"
"Jun 28, 2015","0.01180","0.01100","0.01180","0.01100","-","7.27%"
"Jun 27, 2015","0.01100","0.01050","0.01497","0.01050","3.73K","-9.84%"
"Jun 26, 2015","0.01220","0.01150","0.01220","0.01150","2.71K","6.09%"
"Jun 25, 2015","0.01150","0.01150","0.01150","0.01150","2.55K","0.00%"
"Jun 24, 2015","0.01150","0.01025","0.01150","0.01025","0.37K","12.20%"
"Jun 23, 2015","0.01025","0.01025","0.01025","0.01000","-","0.00%"
"Jun 22, 2015","0.01025","0.01000","0.01025","0.01000","0.57K","2.50%"
"Jun 21, 2015","0.01000","0.01410","0.01497","0.01000","0.99K","-29.08%"
"Jun 20, 2015","0.01410","0.01450","0.01450","0.01410","-","23.79%"
"Jun 19, 2015","0.01139","0.01139","0.01139","0.01139","2.19K","-23.91%"
"Jun 18, 2015","0.01497","0.00980","0.01497","0.00970","-","52.76%"
"Jun 17, 2015","0.00980","0.01497","0.01497","0.00970","0.22K","-34.54%"
"Jun 16, 2015","0.01497","0.00840","0.01497","0.00840","0.00K","78.21%"
"Jun 15, 2015","0.00840","0.00800","0.00840","0.00800","4.47K","5.00%"
"Jun 14, 2015","0.00800","0.00800","0.00891","0.00800","-","1.27%"
"Jun 13, 2015","0.00790","0.00800","0.00891","0.00556","1.36K","-1.25%"
"Jun 12, 2015","0.00800","0.00807","0.00891","0.00556","-","-0.84%"
"Jun 11, 2015","0.00807","0.00807","0.00891","0.00807","-","0.00%"
"Jun 10, 2015","0.00807","0.00807","0.00891","0.00790","-","0.00%"
"Jun 09, 2015","0.00807","0.00555","0.00892","0.00555","-","-9.52%"
"Jun 08, 2015","0.00892","0.00892","0.00892","0.00560","-","0.00%"
"Jun 07, 2015","0.00892","0.00892","0.00892","0.00892","-","0.00%"
"Jun 06, 2015","0.00892","0.00892","0.00892","0.00892","-","0.00%"
"Jun 05, 2015","0.00892","0.00892","0.00892","0.00561","0.16K","0.00%"
"Jun 04, 2015","0.00892","0.00850","0.00892","0.00800","0.66K","59.10%"
"Jun 03, 2015","0.00561","0.00560","0.00561","0.00560","17.78K","-34.59%"
"Jun 02, 2015","0.00857","0.00780","0.00858","0.00750","1.79K","53.04%"
"Jun 01, 2015","0.00560","0.00900","0.00900","0.00560","1.60K","-37.78%"
"May 31, 2015","0.00900","0.00810","0.00900","0.00810","2.74K","11.11%"
"May 30, 2015","0.00810","0.01412","0.01412","0.00810","-","-42.63%"
"May 29, 2015","0.01412","0.00553","0.01412","0.00553","3.16K","155.52%"
"May 28, 2015","0.00553","0.01498","0.01498","0.00553","-","-63.11%"
"May 27, 2015","0.01498","0.00724","0.01498","0.00552","2.37K","106.96%"
"May 26, 2015","0.00724","0.00725","0.00725","0.00724","0.30K","-3.11%"
"May 25, 2015","0.00747","0.00500","0.00747","0.00500","0.00K","49.31%"
"May 24, 2015","0.00500","0.00710","0.00748","0.00500","-","-29.50%"
"May 23, 2015","0.00710","0.00710","0.00710","0.00710","-","41.86%"
"May 22, 2015","0.00500","0.00500","0.00710","0.00500","-","0.00%"
"May 21, 2015","0.00500","0.00501","0.00501","0.00500","-","0.00%"
"May 20, 2015","0.00501","0.00460","0.00710","0.00460","-","8.83%"
"May 19, 2015","0.00460","0.00612","0.00710","0.00460","-","-24.79%"
"May 18, 2015","0.00612","0.00648","0.00648","0.00612","0.01K","-5.63%"
"May 17, 2015","0.00648","0.00648","0.00648","0.00648","0.01K","0.00%"
"May 16, 2015","0.00648","0.00648","0.00719","0.00648","0.54K","0.00%"
"May 15, 2015","0.00648","0.00748","0.00750","0.00648","-","-13.29%"
"May 14, 2015","0.00748","0.00666","0.00750","0.00666","0.00K","12.28%"
"May 13, 2015","0.00666","0.00750","0.00750","0.00666","-","-11.19%"
"May 12, 2015","0.00750","0.00750","0.00750","0.00666","0.89K","12.60%"
"May 11, 2015","0.00666","0.00666","0.00666","0.00666","-","0.00%"
"May 10, 2015","0.00666","0.00780","0.00780","0.00666","-","-14.62%"
"May 09, 2015","0.00780","0.00666","0.00780","0.00666","-","17.12%"
"May 08, 2015","0.00666","0.00780","0.00780","0.00666","-","-14.60%"
"May 07, 2015","0.00780","0.00772","0.00800","0.00666","-","1.02%"
"May 06, 2015","0.00772","0.00779","0.00790","0.00772","-","-1.03%"
"May 05, 2015","0.00780","0.00817","0.00849","0.00780","0.00K","-4.47%"
"May 04, 2015","0.00817","0.00780","0.00850","0.00780","0.00K","4.64%"
"May 03, 2015","0.00780","0.00844","0.00844","0.00780","0.00K","-7.56%"
"May 02, 2015","0.00844","0.00850","0.00850","0.00801","0.00K","-0.68%"
"May 01, 2015","0.00850","0.00850","0.00850","0.00780","0.00K","0.00%"
"Apr 30, 2015","0.00850","0.00764","0.00850","0.00764","0.00K","11.33%"
"Apr 29, 2015","0.00764","0.00770","0.00806","0.00762","0.00K","-0.83%"
"Apr 28, 2015","0.00770","0.00805","0.00805","0.00770","0.00K","-4.42%"
"Apr 27, 2015","0.00805","0.00778","0.00806","0.00778","0.01K","3.52%"
"Apr 26, 2015","0.00778","0.00802","0.00808","0.00778","-","-2.99%"
"Apr 25, 2015","0.00802","0.00802","0.00819","0.00802","-","0.00%"
"Apr 24, 2015","0.00802","0.00827","0.00850","0.00800","-","-3.07%"
"Apr 23, 2015","0.00827","0.00820","0.00827","0.00820","-","106.85%"
"Apr 22, 2015","0.00400","0.00400","0.01140","0.00356","3.00K","12.20%"
"Apr 21, 2015","0.00356","0.00356","0.00356","0.00356","-","0.00%"
"Apr 20, 2015","0.00356","0.01150","0.01150","0.00356","0.28K","-56.90%"
"Apr 19, 2015","0.00827","0.00827","0.00827","0.00827","-","0.00%"
"Apr 18, 2015","0.00827","0.00827","0.00827","0.00827","-","0.00%"
"Apr 17, 2015","0.00827","0.00827","0.00827","0.00827","-","0.00%"
"Apr 16, 2015","0.00827","0.00827","0.00827","0.00827","-","0.00%"
"Apr 15, 2015","0.00827","0.00827","0.00827","0.00827","-","0.00%"
"Apr 14, 2015","0.00827","0.00827","0.00827","0.00827","-","0.00%"
"Apr 13, 2015","0.00827","0.00800","0.00840","0.00800","-","3.39%"
"Apr 12, 2015","0.00800","0.00800","0.00914","0.00800","-","0.00%"
"Apr 11, 2015","0.00800","0.00918","0.00918","0.00800","-","-12.85%"
"Apr 10, 2015","0.00918","0.00919","0.00920","0.00892","-","-0.16%"
"Apr 09, 2015","0.00919","0.00918","0.00980","0.00793","0.03K","0.16%"
"Apr 08, 2015","0.00918","0.00910","0.00937","0.00879","0.00K","0.88%"
"Apr 07, 2015","0.00910","0.00878","0.00936","0.00872","-","3.61%"
"Apr 06, 2015","0.00878","0.00884","0.00936","0.00845","-","-0.63%"
"Apr 05, 2015","0.00884","0.00937","0.00946","0.00870","-","-5.65%"
"Apr 04, 2015","0.00937","0.00893","0.00994","0.00846","-","4.96%"
"Apr 03, 2015","0.00893","0.00785","0.00928","0.00785","-","13.69%"
"Apr 02, 2015","0.00785","0.00790","0.00850","0.00761","-","-0.63%"
"Apr 01, 2015","0.00790","0.00774","0.00798","0.00751","-","2.09%"
"Mar 31, 2015","0.00774","0.00820","0.00850","0.00750","-","-5.62%"
"Mar 30, 2015","0.00820","0.00810","0.00850","0.00810","-","-1.81%"
"Mar 29, 2015","0.00835","0.00895","0.00895","0.00830","-","-6.70%"
"Mar 28, 2015","0.00895","0.00875","0.00895","0.00865","-","2.29%"
"Mar 27, 2015","0.00875","0.00850","0.00880","0.00850","-","2.94%"
"Mar 26, 2015","0.00850","0.00920","0.00930","0.00850","-","-7.61%"
"Mar 25, 2015","0.00920","0.00994","0.00994","0.00800","-","-7.46%"
"Mar 24, 2015","0.00994","0.00973","0.00995","0.00900","-","2.20%"
"Mar 23, 2015","0.00973","0.01004","0.01020","0.00973","-","-3.11%"
"Mar 22, 2015","0.01004","0.01011","0.01020","0.00940","-","-0.69%"
"Mar 21, 2015","0.01011","0.00752","0.01019","0.00750","-","34.53%"
"Mar 20, 2015","0.00752","0.01093","0.01093","0.00750","-","-31.24%"
"Mar 19, 2015","0.01093","0.01024","0.01098","0.00790","-","6.74%"
"Mar 18, 2015","0.01024","0.01053","0.01496","0.01016","-","-2.75%"
"Mar 17, 2015","0.01053","0.01054","0.01118","0.01053","0.00K","-0.09%"
"Mar 16, 2015","0.01054","0.01060","0.01118","0.01016","-","-0.57%"
"Mar 15, 2015","0.01060","0.01112","0.01167","0.01016","-","-4.68%"
"Mar 14, 2015","0.01112","0.01071","0.01197","0.01015","11.18K","3.83%"
"Mar 13, 2015","0.01071","0.01082","0.01082","0.00820","-","-1.02%"
"Mar 12, 2015","0.01082","0.00770","0.01088","0.00770","-","40.52%"
"Mar 11, 2015","0.00770","0.00954","0.01093","0.00770","0.18K","-19.25%"
"Mar 10, 2015","0.00954","0.00981","0.01097","0.00883","-","-2.75%"
"Mar 09, 2015","0.00981","0.00982","0.01098","0.00980","-","0.30%"
"Mar 08, 2015","0.00978","0.01030","0.01103","0.00976","-","-5.08%"
"Mar 07, 2015","0.01030","0.01040","0.01200","0.01030","-","-0.96%"
"Mar 06, 2015","0.01040","0.01200","0.01200","0.00923","0.01K","-13.33%"
"Mar 05, 2015","0.01200","0.01200","0.01200","0.00933","4.58K","0.00%"
"Mar 04, 2015","0.01200","0.00850","0.01200","0.00843","0.37K","41.09%"
"Mar 03, 2015","0.00850","0.00661","0.01205","0.00661","56.02K","28.65%"
"Mar 02, 2015","0.00661","0.01101","0.01208","0.00661","-","-39.95%"
"Mar 01, 2015","0.01101","0.01178","0.01348","0.01100","-","-6.54%"
"Feb 28, 2015","0.01178","0.01206","0.01320","0.01160","-","-2.32%"
